item,itemLabel,itemDescription,sVolume,Volume,short_name,dblpProceedingsId,title,language_of_work_or_name,language_of_work_or_nameLabel,URN_NBN,publication_date,described_at_URL,event,eventLabel,eventSeries,eventSeriesLabel,eventSeriesOrdinal,dblpEventId,fullWorkUrl,ppnId,homePage
http://www.wikidata.org/entity/Q113544243,Proceedings of the Joint Workshop on Interfaces and Human Decision Making for Recommender Systems,Proceedings of IntRS 2016 workshop,1679,,IntRS 2016,conf/recsys/2016intrs,Proceedings of the Joint Workshop on Interfaces and Human Decision Making for Recommender Systems,,,urn:nbn:de:0074-1679-9,2016/9/6 0:00,http://ceur-ws.org/Vol-1679/,http://www.wikidata.org/entity/Q113638301,3rd Joint Workshop on Interfaces and Human Decision Making for Recommender Systems,http://www.wikidata.org/entity/Q113646207,Joint Workshop on Interfaces and Human Decision Making for Recommender Systems,3,conf/recsys/intrs2016,http://ceur-ws.org/Vol-1679/,1024758435,
http://www.wikidata.org/entity/Q113544242,Proceedings of the 4th Workshop on Emotions and Personality in Personalized Systems,Proceedings of EMPIRE 2016 workshop,1680,,EMPIRE 2016,conf/recsys/2016empire,Proceedings of the 4th Workshop on Emotions and Personality in Personalized Systems,,,urn:nbn:de:0074-1680-7,2016/9/10 0:00,http://ceur-ws.org/Vol-1680/,http://www.wikidata.org/entity/Q113638302,4th Workshop on Emotions and Personality in Personalized Systems,,,,conf/recsys/empire2016,http://ceur-ws.org/Vol-1680/,1024760065,
http://www.wikidata.org/entity/Q113544241,Proceedings of the Third Conference on Digital Humanities in Luxembourg with a Special Focus on Reading Historical Sources in the Digital Age,Proceedings of DHLU 2013 workshop,1681,,DHLU 2013,conf/dhlu/2013,Proceedings of the Third Conference on Digital Humanities in Luxembourg with a Special Focus on Reading Historical Sources in the Digital Age,,,urn:nbn:de:0074-1681-0,2016/9/13 0:00,http://ceur-ws.org/Vol-1681/,http://www.wikidata.org/entity/Q113638303,Third Conference on Digital Humanities in Luxembourg with a Special Focus on Reading Historical Sources in the Digital Age,,,,conf/dhlu/dhlu2013,http://ceur-ws.org/Vol-1681/,1024762300,
http://www.wikidata.org/entity/Q113544240,Proceedings of the 3rd Congreso de la Sociedad Española para las Ciencias del Videojuego,Proceedings of CoSECiVi 2016 workshop,1682,,CoSECiVi 2016,conf/cosecivi/2016,Proceedings of the 3rd Congreso de la Sociedad Española para las Ciencias del Videojuego,,,urn:nbn:de:0074-1682-4,2016/9/13 0:00,http://ceur-ws.org/Vol-1682/,http://www.wikidata.org/entity/Q106331812,"3rd Congreso de la Sociedad Española para las Ciencias del Videojuego, Barcelona, Spain, June 29, 2016",http://www.wikidata.org/entity/Q105699413,Conference of the Spanish Association for Videogames Sciences,3,,http://ceur-ws.org/Vol-1682/,102476480X,
http://www.wikidata.org/entity/Q113544239,Proceedings of the Scientific Stream at the Health Data Analytics Conference 2016,Proceedings of HDA 2016 workshop,1683,,HDA 2016,,Proceedings of the Scientific Stream at the Health Data Analytics Conference 2016,,,urn:nbn:de:0074-1683-7,2016/9/13 0:00,http://ceur-ws.org/Vol-1683/,http://www.wikidata.org/entity/Q113638305,Scientific Stream at the Health Data Analytics Conference 2016,,,,,http://ceur-ws.org/Vol-1683/,1024768171,
http://www.wikidata.org/entity/Q113544237,Joint Proceedings of the BIR 2016 Workshops and Doctoral Consortium,Proceedings of BIR-WS 2016 workshop,1684,,BIR-WS 2016,conf/bir/2016w,Joint Proceedings of the BIR 2016 Workshops and Doctoral Consortium,,,urn:nbn:de:0074-1684-1,2016/9/14 0:00,http://ceur-ws.org/Vol-1684/,http://www.wikidata.org/entity/Q113638306,BIR 2016 Workshops and Doctoral Consortium,,,,conf/bir/bir2016w,http://ceur-ws.org/Vol-1684/,1012763080,
http://www.wikidata.org/entity/Q113544236,Proceedings of the Workshop on Recommenders in Tourism,Proceedings of RecTour 2016 workshop,1685,,RecTour 2016,conf/recsys/2016rectour,Proceedings of the Workshop on Recommenders in Tourism,,,urn:nbn:de:0074-1685-5,2016/9/14 0:00,http://ceur-ws.org/Vol-1685/,http://www.wikidata.org/entity/Q113638307,Workshop on Recommenders in Tourism,,,,conf/recsys/rectour2016,http://ceur-ws.org/Vol-1685/,1024774287,
http://www.wikidata.org/entity/Q113544235,Proceedings of the Fourth Workshop on Sustainable Software for Science: Practice and Experiences,Proceedings of WSSSPE 2016 workshop,1686,,WSSSPE 2016,,Proceedings of the Fourth Workshop on Sustainable Software for Science: Practice and Experiences,,,urn:nbn:de:0074-1686-8,2016/9/14 0:00,http://ceur-ws.org/Vol-1686/,http://www.wikidata.org/entity/Q113638308,Fourth Workshop on Sustainable Software for Science: Practice and Experiences,,,,,http://ceur-ws.org/Vol-1686/,1024781062,
http://www.wikidata.org/entity/Q113544234,Proceedings of the 2nd International Workshop on Soft Computing Applications and Knowledge Discovery,Proceedings of SCAKD 2016 workshop,1687,,SCAKD 2016,conf/cla/2016scakd,Proceedings of the 2nd International Workshop on Soft Computing Applications and Knowledge Discovery,,,urn:nbn:de:0074-1687-2,2016/9/16 0:00,http://ceur-ws.org/Vol-1687/,http://www.wikidata.org/entity/Q113638309,2nd International Workshop on Soft Computing Applications and Knowledge Discovery,,,,conf/cla/scakd2016,http://ceur-ws.org/Vol-1687/,1024786005,
http://www.wikidata.org/entity/Q113544233,Proceedings of the Poster Track of the 10th ACM Conference on Recommender Systems,Proceedings of Poster-RecSys 2016 workshop,1688,,Poster-RecSys 2016,conf/recsys/2016p,Proceedings of the Poster Track of the 10th ACM Conference on Recommender Systems,,,urn:nbn:de:0074-1688-5,2016/9/16 0:00,http://ceur-ws.org/Vol-1688/,http://www.wikidata.org/entity/Q113638310,Poster Track of the 10th ACM Conference on Recommender Systems,,,,conf/recsys/posters2016,http://ceur-ws.org/Vol-1688/,1024846253,
http://www.wikidata.org/entity/Q113544232,Proceedings of the 10th Workshop on Verification and Evaluation of Computer and Communication System,Proceedings of VECoS 2016 workshop,1689,,VECoS 2016,conf/vecos/2016,Proceedings of the 10th Workshop on Verification and Evaluation of Computer and Communication System,,,urn:nbn:de:0074-1689-2,2016/9/26 0:00,http://ceur-ws.org/Vol-1689/,http://www.wikidata.org/entity/Q106338616,"10th Workshop on Verification and Evaluation of Computer and Communication System, VECoS 2016, Tunis, Tunisia, October 6-7, 2016",http://www.wikidata.org/entity/Q105700341,International Workshop on Verification and Evaluation of Computer and Communication Systems,10,,http://ceur-ws.org/Vol-1689/,1024848523,
http://www.wikidata.org/entity/Q113544230,Proceedings of the ISWC 2016 Posters & Demonstrations Track,Proceedings of ISWC-P&D 2016 workshop,1690,,ISWC-P&D 2016,conf/semweb/2016p,Proceedings of the ISWC 2016 Posters & Demonstrations Track,,,urn:nbn:de:0074-1690-5,2016/9/26 0:00,http://ceur-ws.org/Vol-1690/,http://www.wikidata.org/entity/Q113638311,ISWC 2016 Posters & Demonstrations Track,,,,conf/semweb/iswc2016p,http://ceur-ws.org/Vol-1690/,1024850781,
http://www.wikidata.org/entity/Q113544229,Proceedings of the 6th Workshop on 'Making Sense of Microposts',Proceedings of #Microposts2016 workshop,1691,,#Microposts2016,conf/msm/2016,Proceedings of the 6th Workshop on 'Making Sense of Microposts',,,urn:nbn:de:0074-1691-8,2016/10/2 0:00,http://ceur-ws.org/Vol-1691/,http://www.wikidata.org/entity/Q106339746,"6th Workshop on 'Making Sense of Microposts' co-located with the 25th International World Wide Web Conference (WWW 2016), Montréal, Canada, April 11, 2016",http://www.wikidata.org/entity/Q105699048,Workshop on Making Sense of Microposts,6,,http://ceur-ws.org/Vol-1691/,102515648X,
http://www.wikidata.org/entity/Q113544228,Proceedings of the 7th Workshop on Ontologies and Data in Life Sciences,Proceedings of ODLS 2016 workshop,1692,,ODLS 2016,conf/odls/2016,Proceedings of the 7th Workshop on Ontologies and Data in Life Sciences,,,urn:nbn:de:0074-1692-2,2016/9/27 0:00,http://ceur-ws.org/Vol-1692/,http://www.wikidata.org/entity/Q106246700,"7th Workshop on Ontologies and Data in Life Sciences, ODLS 2016, organized by the GI Workgroup Ontologies in Biomedicine and Life Sciences (OBML), Halle (Saale), Germany, September 29-30, 2016",http://www.wikidata.org/entity/Q105700735,Workshop on Ontologies and Data in Life Sciences,7,,http://ceur-ws.org/Vol-1692/,880939052,
http://www.wikidata.org/entity/Q113544226,Joint Proceedings of the Second International Workshop on Patterns in Model Engineering and the Fifth International Workshop on the Verification of Model Transformation,Proceedings of PAME-VOLT 2016 workshop,1693,,PAME-VOLT 2016,conf/models/2016pame-volt,Joint Proceedings of the Second International Workshop on Patterns in Model Engineering and the Fifth International Workshop on the Verification of Model Transformation,,,urn:nbn:de:0074-1693-6,2016/9/28 0:00,http://ceur-ws.org/Vol-1693/,http://www.wikidata.org/entity/Q113638312,Second International Workshop on Patterns in Model Engineering and the Fifth International Workshop on the Verification of Model Transformation,,,,conf/models/pame-volt2016,http://ceur-ws.org/Vol-1693/,89603660X,
http://www.wikidata.org/entity/Q113544224,Proceedings of the 2nd Workshop on Flexible Model Driven Engineering,Proceedings of FlexMDE 2016 workshop,1694,,FlexMDE 2016,conf/models/2016flexmde,Proceedings of the 2nd Workshop on Flexible Model Driven Engineering,,,urn:nbn:de:0074-1694-9,2016/9/29 0:00,http://ceur-ws.org/Vol-1694/,http://www.wikidata.org/entity/Q113638313,2nd Workshop on Flexible Model Driven Engineering,,,,conf/models/flexmde2016,http://ceur-ws.org/Vol-1694/,1025216970,
http://www.wikidata.org/entity/Q113544223,Joint Proceedings of the Posters and Demos Track of the 12th International Conference on Semantic Systems - SEMANTiCS2016 and the 1st International Workshop on Semantic Change & Evolving Semantics (SuCCESS'16),Proceedings of SEMPDS-2016 workshop,1695,,SEMPDS-2016,conf/i-semantics/2016p,Joint Proceedings of the Posters and Demos Track of the 12th International Conference on Semantic Systems - SEMANTiCS2016 and the 1st International Workshop on Semantic Change & Evolving Semantics (SuCCESS'16),,,urn:nbn:de:0074-1695-3,2016/9/30 0:00,http://ceur-ws.org/Vol-1695/,http://www.wikidata.org/entity/Q113638314,Posters and Demos Track of the 12th International Conference on Semantic Systems - SEMANTiCS2016 and the 1st International Workshop on Semantic Change & Evolving Semantics (SuCCESS'16),,,,conf/i-semantics/semantics2016p,http://ceur-ws.org/Vol-1695/,1025224493,
http://www.wikidata.org/entity/Q113544219,Proceedings of the 2nd International Workshop on Social Media World Sensors,Proceedings of SIDEWAYS 2016 workshop,1696,,SIDEWAYS 2016,conf/lrec/2016sideways,Proceedings of the 2nd International Workshop on Social Media World Sensors,,,urn:nbn:de:0074-1696-7,2016/10/1 0:00,http://ceur-ws.org/Vol-1696/,http://www.wikidata.org/entity/Q113638315,2nd International Workshop on Social Media World Sensors,,,,conf/lrec/sideways2016,http://ceur-ws.org/Vol-1696/,102538864X,
http://www.wikidata.org/entity/Q113544217,Proceedings of the Embedded Operating Systems Workshop,Proceedings of EWiLi 2016 workshop,1697,,EWiLi 2016,conf/ewili/2016,Proceedings of the Embedded Operating Systems Workshop,,,urn:nbn:de:0074-1697-0,2016/10/2 0:00,http://ceur-ws.org/Vol-1697/,http://www.wikidata.org/entity/Q113638316,Embedded Operating Systems Workshop,,,,conf/ewili/ewili2016,http://ceur-ws.org/Vol-1697/,1025394909,
http://www.wikidata.org/entity/Q113544215,"Proceedings of the 25th International Workshop on Concurrency, Specification and Programming",Proceedings of CS&P 2016 workshop,1698,,CS&P 2016,conf/csp/2016,"Proceedings of the 25th International Workshop on Concurrency, Specification and Programming",,,urn:nbn:de:0074-1698-4,2016/10/8 0:00,http://ceur-ws.org/Vol-1698/,http://www.wikidata.org/entity/Q113638317,"25th International Workshop on Concurrency, Specification and Programming",,,,conf/csp/csp2016,http://ceur-ws.org/Vol-1698/,1025396413,
http://www.wikidata.org/entity/Q28525094,Proceedings of the Fourth International Workshop on Linked Data for Information Extraction,Proceedings of LD4IE 2016 workshop,1699,1699,LD4IE 2016,conf/semweb/2016ld4ie,Proceedings of the Fourth International Workshop on Linked Data for Information Extraction,http://www.wikidata.org/entity/Q1860,English,urn:nbn:de:0074-1699-1,2016/10/4 0:00,http://ceur-ws.org/Vol-1699/,http://www.wikidata.org/entity/Q113638319,Fourth International Workshop on Linked Data for Information Extraction,,,,conf/semweb/ld4ie2016,http://ceur-ws.org/Vol-1699/,1025399668,
http://www.wikidata.org/entity/Q113544213,Proceedings of the Workshop on Benchmarking Linked Data,Proceedings of BLINK 2016 workshop,1700,,BLINK 2016,conf/semweb/2016blink,Proceedings of the Workshop on Benchmarking Linked Data,,,urn:nbn:de:0074-1700-3,2016/10/6 0:00,http://ceur-ws.org/Vol-1700/,http://www.wikidata.org/entity/Q113637216,Workshop on Benchmarking Linked Data,,,,conf/semweb/blink2016,http://ceur-ws.org/Vol-1700/,1031006648,
http://www.wikidata.org/entity/Q113544212,Proceedings of the 7th International Workshop on Enterprise Modeling and Information Systems Architectures (EMISA 2016): Fachgruppentreffen der GI-Fachgruppe Entwicklungsmethoden für Informationssysteme und deren Anwendung,Proceedings of EMISA 2016 workshop,1701,,EMISA 2016,conf/emisa/2016,Proceedings of the 7th International Workshop on Enterprise Modeling and Information Systems Architectures (EMISA 2016): Fachgruppentreffen der GI-Fachgruppe Entwicklungsmethoden für Informationssysteme und deren Anwendung,,,urn:nbn:de:0074-1701-6,2016/10/6 0:00,http://ceur-ws.org/Vol-1701/,http://www.wikidata.org/entity/Q113637224,7th International Workshop on Enterprise Modeling and Information Systems Architectures,,,,conf/emisa/emisa2016,http://ceur-ws.org/Vol-1701/,1031008535,
http://www.wikidata.org/entity/Q113544211,Proceedings of TASS 2016: Workshop on Sentiment Analysis at SEPLN,Proceedings of TASS 2016 workshop,1702,,TASS 2016,conf/sepln/2016tass,Proceedings of TASS 2016: Workshop on Sentiment Analysis at SEPLN,,,urn:nbn:de:0074-1702-0,2016/10/7 0:00,http://ceur-ws.org/Vol-1702/,http://www.wikidata.org/entity/Q113637227,TASS 2016: Workshop on Sentiment Analysis at SEPLN,,,,conf/sepln/tass2016,http://ceur-ws.org/Vol-1702/,1031014624,
http://www.wikidata.org/entity/Q113544210,"Proceedings of the 5th International Workshop ""What can FCA do for Artificial Intelligence""?",Proceedings of FCA4AI 2016 workshop,1703,,FCA4AI 2016,conf/ecai/2016fca4ai,"Proceedings of the 5th International Workshop ""What can FCA do for Artificial Intelligence""?",,,urn:nbn:de:0074-1703-3,2016/10/7 0:00,http://ceur-ws.org/Vol-1703/,http://www.wikidata.org/entity/Q113637229,"5th International Workshop ""What can FCA do for Artificial Intelligence""?",,,,conf/ecai/fca4ai2016,http://ceur-ws.org/Vol-1703/,1031023003,
http://www.wikidata.org/entity/Q113544209,Proceedings of the Second International Workshop on Visualization and Interaction for Ontologies and Linked Data,Proceedings of VOILA 2016 workshop,1704,,VOILA 2016,conf/semweb/2016voila,Proceedings of the Second International Workshop on Visualization and Interaction for Ontologies and Linked Data,,,urn:nbn:de:0074-1704-7,2016/10/8 0:00,http://ceur-ws.org/Vol-1704/,http://www.wikidata.org/entity/Q113637232,Second International Workshop on Visualization and Interaction for Ontologies and Linked Data,,,,conf/semweb/voila2016,http://ceur-ws.org/Vol-1704/,1031120033,
http://www.wikidata.org/entity/Q113544208,Proceedings of the Workshop on Engineering Computer-Human Interaction in Recommender Systems,Proceedings of EnCHIReS 2016 workshop,1705,,EnCHIReS 2016,conf/eics/2016enchires,Proceedings of the Workshop on Engineering Computer-Human Interaction in Recommender Systems,,,urn:nbn:de:0074-1705-0,2016/10/11 0:00,http://ceur-ws.org/Vol-1705/,http://www.wikidata.org/entity/Q113637235,Workshop on Engineering Computer-Human Interaction in Recommender Systems,,,,conf/eics/enchires2016,http://ceur-ws.org/Vol-1705/,1031121668,
http://www.wikidata.org/entity/Q113544207,Proceedings of the 10th Workshop on Models and Evolution,Proceedings of ME 2016 workshop,1706,,ME 2016,conf/models/2016me,Proceedings of the 10th Workshop on Models and Evolution,,,urn:nbn:de:0074-1706-4,2016/10/13 0:00,http://ceur-ws.org/Vol-1706/,http://www.wikidata.org/entity/Q113637236,10th Workshop on Models and Evolution,,,,conf/models/me2016,http://ceur-ws.org/Vol-1706/,896027627,
http://www.wikidata.org/entity/Q113544206,"Proceedings of the Workshop on Active Learning: Applications, Foundations and Emerging Trends",Proceedings of AL@iKNOW 2016 workshop,1707,,AL@iKNOW 2016,conf/iknow/2016al,"Proceedings of the Workshop on Active Learning: Applications, Foundations and Emerging Trends",,,urn:nbn:de:0074-1707-7,2016/10/13 0:00,http://ceur-ws.org/Vol-1707/,http://www.wikidata.org/entity/Q113637238,"Workshop on Active Learning: Applications, Foundations and Emerging Trends",,,,conf/iknow/al2016,http://ceur-ws.org/Vol-1707/,1031126104,
http://www.wikidata.org/entity/Q113544205,Proceedings of the 3rd International Workshop on Measurement and Metrics for Green and Sustainable Software Systems,Proceedings of MeGSuS 2016 workshop,1708,,MeGSuS 2016,conf/esem/2016megsus,Proceedings of the 3rd International Workshop on Measurement and Metrics for Green and Sustainable Software Systems,,,urn:nbn:de:0074-1708-1,2016/10/15 0:00,http://ceur-ws.org/Vol-1708/,http://www.wikidata.org/entity/Q113637239,3rd International Workshop on Measurement and Metrics for Green and Sustainable Software Systems,,,,conf/esem/megsus2016,http://ceur-ws.org/Vol-1708/,1031128212,
